0.6929803,1,0,0,0,0
1.126273,0,1,0,0,0
1.625521,0,0,1,0,0
1.776414,0,0,1,0,0
2.110534,0,1,0,0,0
2.728329,1,0,0,0,0
2.885838,1,0,0,0,0
3.063261,0,1,0,0,0
3.565909,0,1,0,0,0
3.743672,0,0,1,0,0
5.027288,0,0,1,1,1
5.605748,1,0,0,0,0
5.960251,0,1,0,0,0
6.384649,0,1,0,0,0
6.550331,0,0,1,0,0
7.528608,0,1,0,1,1
7.664391,0,1,0,0,0
8.051417,0,0,1,1,1
8.390083,0,1,0,0,0
8.779118,1,0,0,0,0
9.28386,0,1,0,0,0
9.416697,0,1,0,0,0
10.31046,0,0,1,1,0
10.45946,0,0,1,0,0
10.65981,0,1,0,1,0
11.20574,1,0,0,0,1
11.3667,1,0,0,0,1
11.68064,0,1,0,1,0
12.60345,1,0,0,0,1
12.75575,1,0,0,0,1
12.89623,0,1,0,1,0
13.02875,0,1,0,1,0
13.18454,1,0,0,0,1
13.52542,0,1,0,1,0
13.67443,0,1,0,1,0
13.80755,1,0,0,0,0
13.96021,1,0,0,0,1
14.12059,0,1,0,1,0
14.4567,0,0,1,0,0
14.60516,0,0,1,0,0
14.75574,0,1,0,1,0
14.91543,0,1,0,1,0
15.03173,1,0,0,0,0
15.39521,0,1,0,1,1
15.72493,0,0,1,0,0
16.06439,0,1,0,0,0
16.43392,1,0,0,1,1
16.76708,0,1,0,1,0
17.41565,1,0,0,0,1
17.70088,0,1,0,1,0
18.41832,0,1,0,1,0
18.70597,1,0,0,0,0
19.43672,0,1,0,1,1
19.70159,1,0,0,0,0
20.38297,0,0,1,0,1
20.6869,0,1,0,0,0
21.32262,0,0,1,0,0
22.29427,1,0,0,1,0
22.58466,0,1,0,0,0
24.01596,1,0,0,1,1
24.18472,0,1,0,0,0
24.34588,0,0,1,0,0
25.37309,0,0,1,1,1
25.51889,0,1,0,0,0
25.65123,1,0,0,0,0
25.97844,1,0,0,0,0
26.09441,0,1,0,0,0
26.26283,0,0,1,0,0
27.27008,0,0,1,1,1
27.43574,0,1,0,0,0
27.56828,1,0,0,0,0
27.87822,1,0,0,0,0
28.02529,1,0,0,0,0
28.16827,0,1,0,0,0
28.32481,0,0,1,0,0
29.29873,0,0,1,1,1
29.43168,0,0,1,0,0
29.79137,0,0,1,0,0
29.92456,0,0,1,0,0
30.10321,0,1,0,0,0
30.24037,0,1,0,1,0
30.37996,0,1,0,1,0
30.59378,1,0,0,0,1
30.97506,0,1,0,1,0
31.29284,0,0,1,0,1
31.60209,1,0,0,0,0
32.77559,0,1,0,0,1
33.48459,0,0,1,1,0
34.27953,1,0,0,0,1
34.69909,0,1,0,0,0
35.39292,0,1,0,1,1
36.23261,0,0,1,0,0
36.62733,0,1,0,0,0
36.937,1,0,0,0,0
37.27277,0,1,0,1,0
38.11709,0,0,1,0,0
38.85781,0,1,0,1,0
40.05904,1,0,0,0,1
40.73021,0,1,0,1,0
41.02521,0,0,1,0,0
41.97448,1,0,0,0,0
42.6316,0,1,0,0,1
43.91665,1,0,0,1,0
44.90729,0,1,0,0,1
45.03074,0,0,1,0,0
46.73178,1,0,0,1,1
47.16047,0,1,0,1,0
47.48311,1,0,0,0,1
47.84583,0,1,0,1,0
48.11432,1,0,0,0,0
48.45049,0,1,0,1,1
48.75828,1,0,0,0,0
49.0602,0,1,0,1,1
49.3439,1,0,0,0,0
49.66371,0,1,0,1,1
49.97319,1,0,0,0,1
50.28525,0,1,0,1,0
50.60186,0,0,1,0,0
50.91663,0,0,1,0,0
51.20882,0,1,0,1,0
51.52752,1,0,0,0,1
51.80994,0,1,0,1,0
52.09829,1,0,0,0,0
52.42723,0,1,0,0,1
52.71221,0,1,0,0,0
53.64511,0,0,1,1,0
53.98312,0,1,0,1,0
54.26886,1,0,0,0,1
54.44473,1,0,0,0,0
54.59172,1,0,0,0,0
54.7626,0,1,0,0,0
54.95936,0,1,0,0,0
55.17424,0,0,1,0,0
55.32656,0,0,1,0,0
55.46774,0,0,1,0,0
56.95415,0,0,1,1,1
57.10326,0,0,1,0,0
57.24192,0,0,1,0,0
57.39801,0,1,0,0,0
57.53794,0,1,0,0,0
57.67048,0,1,0,0,0
57.95213,1,0,0,0,0
58.09397,1,0,0,0,0
58.22687,0,1,0,0,0
58.35841,0,1,0,0,0
58.50719,0,0,1,0,0
58.86583,0,0,1,0,0
58.98143,0,0,1,0,0
59.13084,0,0,1,0,0
59.28506,0,1,0,1,0
59.56836,1,0,0,0,1
59.86626,0,1,0,1,0
60.00818,0,0,1,0,1
60.17863,1,0,0,1,0
