2.555585,1,0,0,0,0
2.961268,0,1,0,0,0
3.93598,0,0,1,0,0
5.610171,1,0,0,1,1
6.431059,0,1,0,0,0
7.380247,0,0,1,0,0
9.031945,0,0,1,1,1
9.789518,0,1,0,0,0
10.72418,1,0,0,0,0
11.61356,0,0,1,0,0
12.48424,0,1,0,1,0
14.24858,1,0,0,0,0
15.86157,0,0,1,0,0
16.74981,0,1,0,0,0
17.61988,1,0,0,0,0
18.41148,0,0,1,0,0
20.05667,0,1,0,1,1
20.92622,1,0,0,0,0
22.17943,0,0,1,1,0
22.59527,0,1,0,0,0
23.48225,1,0,0,0,0
25.14246,0,0,1,0,1
25.57893,0,1,0,0,0
26.06403,1,0,0,0,1
26.43329,0,1,0,0,1
26.65592,0,1,0,1,0
26.95123,1,0,0,0,1
27.34484,0,1,0,0,1
27.54088,0,1,0,1,0
27.89993,0,0,1,0,1
28.32222,0,1,0,0,1
28.71447,0,1,0,1,0
28.94454,0,0,1,1,0
29.50943,0,1,0,1,1
29.90335,0,1,0,0,1
30.09844,0,1,0,1,0
30.33555,0,0,1,1,0
30.6721,0,0,1,1,0
30.83687,0,0,1,1,0
31.15732,0,1,0,0,1
31.48245,0,1,0,0,1
31.67696,0,1,0,1,0
31.99358,0,0,1,1,0
32.17815,0,0,1,1,0
32.83662,0,0,1,1,0
33.06212,0,0,1,1,0
33.69617,0,0,1,1,0
34.07514,0,1,0,0,1
34.51081,0,1,0,0,1
34.93094,0,1,0,1,0
35.3648,0,0,1,1,0
36.04515,1,0,0,0,1
36.56635,0,1,0,1,0
36.89472,0,0,1,0,1
37.42055,0,1,0,1,0
37.74897,0,1,0,1,0
38.25661,1,0,0,0,1
38.6138,0,1,0,1,0
39.18325,1,0,0,0,1
39.4073,0,1,0,0,0
39.63002,0,0,1,0,0
40.93325,0,0,1,1,1
41.10412,0,1,0,0,0
41.33547,1,0,0,0,0
41.79461,1,0,0,0,0
41.95294,1,0,0,0,0
42.14395,1,0,0,0,0
42.56858,1,0,0,0,0
42.73103,0,1,0,0,0
42.97128,0,0,1,0,0
44.47383,0,0,1,1,1
44.67992,0,1,0,0,0
45.05417,0,1,0,0,0
45.17307,0,1,0,0,0
45.37902,0,1,0,0,0
45.60853,0,0,1,0,0
46.03189,0,0,1,0,0
46.46505,0,1,0,1,0
46.89584,0,1,0,0,1
47.30083,0,1,0,1,0
47.74434,0,1,0,0,1
48.14499,0,1,0,1,0
48.57392,0,1,0,0,1
48.97978,0,1,0,1,0
49.4485,0,1,0,0,0
49.92725,0,1,0,1,0
50.37439,0,1,0,1,0
50.70714,0,1,0,1,0
51.12107,1,0,0,0,0
51.362,1,0,0,1,0
51.80584,0,1,0,0,0
52.19352,1,0,0,0,0
52.57002,0,1,0,1,0
53.23142,0,0,1,0,0
53.3973,0,0,1,0,0
53.84448,0,0,1,0,0
54.22628,0,1,0,0,0
54.85852,1,0,0,1,0
55.46136,1,0,0,0,1
55.73764,1,0,0,0,1
56.15872,1,0,0,0,1
56.57477,0,1,0,0,1
57.2597,0,0,1,1,0
57.68678,0,0,1,0,0
58.2632,1,0,0,0,1
58.83401,0,1,0,1,0
59.11714,0,1,0,1,0
59.60211,0,0,1,1,0
60.01629,0,0,1,1,0
60.70232,0,1,0,1,0
61.07335,1,0,0,0,0
61.45589,0,0,1,0,0
63.18026,0,1,0,1,1
63.38258,1,0,0,0,0
63.61569,1,0,0,0,0
64.07536,0,1,0,0,0
64.46897,0,0,1,0,0
64.88953,0,0,1,0,0
65.06143,0,1,0,0,0
65.67425,1,0,0,1,0
66.53108,0,0,1,0,1
67.40298,0,1,0,1,0
68.28654,1,0,0,0,1
68.70353,0,1,0,1,0
69.58653,1,0,0,0,1
70.23381,0,0,1,1,0
70.85244,0,1,0,1,0
71.69008,1,0,0,1,0
72.11462,0,1,0,0,1
72.29513,0,1,0,1,0
72.53412,0,0,1,0,0
72.72832,0,0,1,1,0
73.053,0,0,1,1,0
73.44097,0,0,1,1,0
73.60674,0,0,1,1,0
73.90023,0,1,0,1,0
74.25895,0,1,0,1,0
74.4248,0,1,0,1,0
74.67665,0,1,0,1,0
75.03449,0,0,1,1,0
75.17588,0,0,1,1,0
75.46791,0,0,1,1,0
75.82369,0,0,1,1,0
75.97414,0,0,1,1,0
76.25892,0,1,0,1,0
76.58308,0,1,0,1,0
76.7764,0,1,0,1,0
77.09274,0,0,1,1,0
77.45679,0,0,1,1,0
77.65275,0,0,1,1,0
77.89052,0,1,0,1,0
78.15214,0,1,0,1,0
78.31902,0,1,0,1,0
78.80427,0,0,1,1,0
79.32944,0,1,0,1,0
79.80655,0,1,0,0,1
80.14695,0,1,0,1,0
80.53947,0,0,1,1,0
80.98294,1,0,0,1,0
