1.663169,1,0,0,0,0
2.013962,1,0,0,0,0
2.418674,1,0,0,0,0
2.868431,1,0,0,0,0
4.04699,1,0,0,0,0
4.356766,1,0,0,0,0
4.75162,1,0,0,0,0
5.198347,1,0,0,0,0
5.630438,1,0,0,0,0
6.301478,1,0,0,0,0
6.713433,1,0,0,0,0
7.10852,1,0,0,0,0
7.54613,1,0,0,0,0
7.978024,1,0,0,0,0
8.306343,1,0,0,0,0
8.586278,1,0,0,0,0
9.069826,1,0,0,0,0
9.470946,1,0,0,0,0
11.06236,1,0,0,0,0
11.32688,1,0,0,0,0
11.63031,1,0,0,0,0
11.90725,1,0,0,0,0
12.18469,1,0,0,0,0
13.39034,1,0,0,0,0
13.70422,1,0,0,0,0
13.94829,1,0,0,0,0
14.23456,1,0,0,0,0
14.53484,1,0,0,0,0
15.69126,1,0,0,0,0
16.00837,1,0,0,0,0
16.35024,1,0,0,0,0
16.67191,1,0,0,0,0
16.96946,1,0,0,0,0
18.10914,1,0,0,0,0
18.43897,1,0,0,0,0
18.7389,1,0,0,0,0
19.02734,1,0,0,0,0
19.37042,1,0,0,0,0
19.51957,1,0,0,0,0
19.67166,1,0,0,0,0
19.82369,1,0,0,0,0
19.95236,1,0,0,0,0
20.43999,1,0,0,0,0
20.94944,1,0,0,0,0
21.40603,1,0,0,0,0
21.94282,1,0,0,0,0
22.64518,1,0,0,0,0
23.27789,1,0,0,0,0
23.86004,1,0,0,0,0
24.48073,1,0,0,0,0
25.25049,1,0,0,0,0
25.88713,1,0,0,0,0
26.3371,1,0,0,0,0
26.94068,1,0,0,0,0
27.53689,1,0,0,0,0
28.14597,1,0,0,0,0
28.74152,1,0,0,0,0
28.89202,1,0,0,0,0
29.06134,1,0,0,0,0
29.19878,1,0,0,0,0
29.34868,1,0,0,0,0
29.74167,1,0,0,0,0
30.00632,1,0,0,0,0
